0.2211,0.99658,0.90356,0.15068
0.18795,0.99877,0.26247,0.14932
0.097671,0.98384,0.6763,0.16808
0.0090411,0.91315,0.97932,0.39781
0.0058904,0.77137,0.78205,0.029726
0.23849,0.82219,0.95781,0.29753
0.37767,0.77137,0.50452,0.27849
0.40575,0.98329,0.63795,0.56493
0.52068,0.79849,0.50562,0.45425
0.68219,0.14137,0.89438,0.6989
0.96041,0.15068,0.45315,0.82151
0.69575,0.6663,0.5089,0.82795
0.67781,0.74014,0.69164,0.93342
0.87068,0.72658,0.18562,0.82671
0.75945,0.10726,0.39452,0.99192
0.95479,0.25027,0.10082,0.99562
0.92438,0.2226,0.18466,0.99247
0.86548,0.11274,0.034384,0.99849
0.89603,0.17055,0.14274,0.96027
0.90411,0.25973,0.21603,0.97699
0.79616,0.057534,0.028493,0.99699
0.74425,0.46178,0.17315,0.9974
0.84575,0.099452,0.47055,0.99863
0.86945,0.10822,0.04863,0.99753
0.83616,0.27123,0.15384,0.99918
0.80315,0.39521,0.099589,0.99877
0.66808,0.082329,0.31616,0.99726
0.87397,0.18068,0.013014,0.99918
0.87836,0.23205,0.15904,0.95877
0.62918,0.32671,0.078356,0.99548
0.78068,0.37575,0.0028767,0.99932
0.6711,0.48096,0.40068,0.98151
0.62082,0.70342,0.38315,0.99548
0.72918,0.37233,0.056164,0.9711
0.66822,0.48479,0.44342,0.99493
0.60233,0.40014,0.37411,0.98986
0.27562,0.99699,0.89233,0.66288
0.2463,0.99986,0.35863,0.80904
0.70219,0.5174,0.61671,0.88137
0.53562,0.72068,0.72096,0.81219
0.51014,0.69452,0.75863,0.75795
0.019863,1,0.85767,0.53356
0.059452,0.99534,0.87616,0.64425
0.017671,0.9174,0.97288,0.41904
0.10411,0.99315,0.76,0.29795
0.033699,0.92562,0.93151,0.54233
0.019863,1,0.85767,0.53356
0.12493,0.57342,0.97479,0.60904
0.010548,0.99945,0.97164,0.35425
0.017671,0.9174,0.97288,0.41904
0.019041,0.99863,0.94973,0.28945
0.064247,0.83151,0.97945,0.63466
0.14123,0.99411,0.66329,0.3626
0.031096,0.95808,0.98658,0.33589
0.081233,0.99562,0.54068,0.075342
0.015068,0.99274,0.95603,0.28137
0.06726,0.89068,0.91205,0.080411
0.15836,0.99055,0.054247,0.05589
0.3574,0.99384,0.23425,0.20014
0.33192,0.99041,0.45164,0.36315
0.067945,0.9963,0.66041,0.12
0.058082,0.98575,0.96014,0.16164
0.091233,0.99589,0.9274,0.11767
0.37027,0.80534,0.99548,0.54616
0.53301,0.5726,0.53767,0.69904
0.71877,0.30137,0.95836,0.75658
0.7126,0.81014,0.59233,0.78589
0.52589,0.79726,0.96205,0.79205
0.58151,0.78767,0.92096,0.79877
0.59233,0.83945,0.82753,0.82918
0.91616,0.88438,0.81301,0.86986
0.7526,0.39589,0.98342,0.91301
0.5126,0.94726,0.50507,0.65288
0.78753,0.43068,0.96384,0.87575
0.80151,0.4574,0.93658,0.85822
0.72466,0.012603,0.89329,0.89603
0.63932,0.5589,0.98945,0.91932
0.85479,0.71986,0.8811,0.99329
0.94575,0.54288,0.79082,0.99616
0.89384,0.52247,0.38603,0.95904
0.76726,0.31877,0.68274,0.82164
0.71959,0.11219,0.35767,0.80986
0.49712,0.28589,0.21247,0.96425
0.71603,0.1837,0.71466,0.96411
0.79219,0.2311,0.33781,0.98986
0.59205,0.1789,0.78329,0.94192
0.23247,0.063151,0.78918,0.41521
0.12575,0.97219,0.84712,0.41726
0.031233,0.97986,0.99315,0.58726
0.11123,0.98932,0.75384,0.54425
0.033836,0.99479,0.92096,0.56384
0.057808,0.87603,0.69616,0.21192
0.039315,0.89712,0.70192,0.0052055
0.063425,0.23767,0.99233,0.12918
0.020822,0.77822,0.98411,0.39479
0.1111,0.80397,0.77808,0.12849
0.0038356,0.14466,0.78685,0.20589
0.13466,0.98986,0.31877,0.059726
0.31726,0.51781,0.0030137,0.00013699
0.32507,0.17767,0.085342,0.0090411
0.085068,0.94178,0.8263,0.096712
0.044658,0.73589,0.96562,0.12356
0.02411,0.96534,0.86384,0.018082
0.021507,0.99274,0.7826,0.0043836
0.03589,0.98356,0.54479,0.015205
0.42288,0.90301,0.60055,0.28699
0.24945,0.97233,0.7174,0.022603
0.068904,0.99397,0.97644,0.068082
0.15055,0.98863,0.84685,0.4
0.86219,0.92397,0.29192,0.33
0.43671,0.5089,0.74918,0.4811
0.57082,0.82123,0.87534,0.71315
0.88575,0.78562,0.15849,0.74411
0.33904,0.50411,0.87123,0.74712
0.81658,0.37973,0.81589,0.77795
0.72712,0.90699,0.77082,0.72096
0.56671,0.12712,0.96959,0.75849
0.63041,0.74301,0.8437,0.90822
0.72671,0.77425,0.95137,0.93233
0.64603,0.68616,0.96534,0.91932
0.83822,0.70973,0.73781,0.87603
0.70781,0.35438,0.77644,0.90534
0.75356,0.49699,0.86616,0.93932
0.71151,0.49164,0.77329,0.92616
0.54849,0.35904,0.89658,0.79795
0.72986,0.60055,0.25822,0.78397
0.63014,0.46795,0.80685,0.90123
0.5426,0.60247,0.90712,0.91658
0.51671,0.74795,0.57822,0.64644
0.48,0.13986,0.60164,0.61836
0.079178,0.9789,0.88137,0.57493
0.20781,0.99384,0.61247,0.57767
0.35068,0.98959,0.010411,0.040411
0.018082,0.96781,0.96575,0.39589
0.0042466,0.9874,0.9263,0.34548
0.013699,0.97863,0.74973,0.46178
0.0010959,0.84342,0.89973,0.42425
0.079452,0.93795,0.71137,0.009589
0.027123,0.92233,0.59534,0.1037
0.036575,0.9911,0.88781,0.092877
0.20068,0.79548,0.86411,0.037123
0.20479,0.95137,0.76658,0.5626
0.72959,0.90096,0.19247,0.34726
0.45836,0.17534,0.8126,0.4937
0.55274,0.10027,0.66548,0.48699
0.41027,0.84808,0.84973,0.54918
0.5063,0.69644,0.91233,0.58288
0.86986,0.59986,0.50342,0.96548
0.74822,0.68712,0.85068,0.93397
0.73726,0.71342,0.60795,0.7037
0.56753,0.24616,0.84397,0.79205
0.80096,0.57425,0.67192,0.91658
0.94986,0.66247,0.47918,0.93041
0.61178,0.67425,0.28178,0.86452
0.64425,0.73301,0.63055,0.92384
0.80068,0.47219,0.51178,0.82137
0.82726,0.31548,0.14192,0.96493
0.49151,0.83205,0.33726,0.87041
0.51397,0.093014,0.93164,0.9226
0.29945,0.62795,0.85288,0.56493
0.16767,0.50658,0.93534,0.42753
0.076575,0.57123,0.39863,0.26096
0.019315,0.43493,0.98014,0.052055
0.096027,0.99685,0.91589,0.40027
0.035479,0.82507,0.92123,0.28479
0.19192,0.96,0.51192,0.37918
0.011233,1,0.91712,0.054795
0.065479,0.021918,0.8074,0.032466
0.013973,0.99959,0.75082,0.067671
0.30452,0.99822,0.79151,0.36219
0.29466,0.53863,0.96151,0.42945
0.76726,0.29671,0.76973,0.57753
0.82082,0.85425,0.46616,0.94055
0.9274,0.57836,0.50233,0.95233
0.70699,0.27932,0.77589,0.91521
0.85082,0.59219,0.51904,0.90822
0.60425,0.46027,0.63973,0.88329
0.70945,0.37425,0.41918,0.99616
0.67274,0.75397,0.90055,0.75123
0.46671,0.89863,0.93068,0.82808
0.28137,0.94753,0.79219,0.72986
0.098082,0.99726,0.89767,0.62685
0.17534,0.99,0.69342,0.62712
0.16,0.99753,0.79438,0.64671
0.010548,0.99959,0.95342,0.64233
0.14425,0.9274,0.77493,0.23164
0.0094521,0.96877,0.99521,0.17205
0.0083562,0.20795,0.99973,0.13178
0.009589,0.88932,0.94274,0.090822
0.16658,0.92918,0.91795,0.090959
0.0015068,0.99849,0.99068,0.19315
0.13178,0.99973,0.82521,0.5489
0.6911,0.99096,0.084521,0.3589
0.52055,0.99932,0.009589,0.29753
0.60616,0.96658,0.32767,0.40836
0.67164,0.60548,0.82164,0.52219
0.50438,0.87397,0.64493,0.41247
0.4426,0.99808,0.64644,0.41493
0.082329,0.94452,0.93562,0.4837
0.55521,0.96479,0.58247,0.61863
0.67178,0.76849,0.81507,0.94219
0.54288,0.39575,0.85466,0.8689
0.73288,0.059726,0.73589,0.80658
0.61712,0.59986,0.87068,0.84658
0.89192,0.43233,0.82808,0.8489
0.35562,0.72699,0.89151,0.70781
0.26753,0.95699,0.93205,0.67548
0.32986,0.94041,0.91096,0.66178
0.0036986,1,0.85479,0.57041
0.016986,0.99986,0.86493,0.46685
0.029041,1,0.88753,0.53329
0.46781,0.84425,0.016301,0.55781
0.10329,0.88603,0.97671,0.63192
0.19753,0.92178,0.86096,0.38164
0.093836,0.99767,0.11863,0.34288
0.022877,0.79548,0.65233,0.019589
0.18575,0.45274,0.22836,0.2926
0.26068,0.98562,0.75151,0.15041
0.0086301,0.93247,0.96712,0.37178
0.1089,0.83384,0.88164,0.24041
0.51836,0.8926,0.59219,0.1789
0.22479,0.99945,0.66123,0.1974
0.031096,0.99726,0.82479,0.21959
0.048493,0.97288,0.91644,0.17479
0.18986,0.8911,0.84068,0.20479
0.10384,0.94781,0.38507,0.12973
0.34466,0.97658,0.37014,0.36795
0.29137,0.96233,0.85055,0.18753
0.66342,0.86877,0.72507,0.62205
0.72685,0.24863,0.85068,0.77178
0.93562,0.30425,0.13534,0.92932
0.69548,0.75836,0.63589,0.9311
0.85082,0.5037,0.10548,0.97671
0.69397,0.66342,0.77205,0.85315
0.70808,0.47384,0.025068,0.98411
0.67507,0.22781,0.66329,0.95493
0.73027,0.49863,0.018356,0.97973
0.66712,0.080959,0.71479,0.97493
0.49397,0.70507,0.73096,0.98205
0.33699,0.35863,0.80589,0.80973
0.74671,0.59986,0.1611,0.78055
0.26356,0.9937,0.65616,0.89096
0.04,0.99959,0.71986,0.77205
0.54329,0.31726,0.032192,0.79877
0.039315,0.97288,0.93753,0.82507
0.04,0.98986,0.87479,0.77342
0.1489,0.99849,0.7263,0.74699
0.0069863,0.68726,0.98466,0.40658
0.38712,0.47082,0.34849,0.49397
0.31753,0.86589,0.01726,0.42178
0.033562,0.66342,0.92658,0.08274
0.060548,0.4463,0.76849,0.14342
0.040274,0.95644,0.83767,0.33233
0.0063014,0.9889,0.91068,0.06589
0.065342,0.95151,0.42726,0.26836
0.063699,0.97562,0.52767,0.34822
0.024521,0.93274,0.89219,0.10918
0.17781,0.86726,0.61014,0.23
0.009863,0.99096,0.91904,0.29548
0.23685,0.92603,0.78863,0.019726
0.02274,0.99507,0.70288,0.2711
0.10411,0.94644,0.88671,0.16877
0.025342,0.99425,0.84808,0.18781
0.10904,1,0.60397,0.30753
0.18178,0.99521,0.81342,0.29466
0.31411,1,0.79205,0.23932
0.061233,0.99932,0.9574,0.21315
0.47288,0.99986,0.46247,0.43507
0.32123,0.4737,0.70562,0.50425
0.75493,0.98178,0.27575,0.43959
0.46808,0.73315,0.76521,0.52397
0.11493,0.70397,0.90315,0.36192
0.50808,0.9089,0.5437,0.66685
0.78616,0.59671,0.58438,0.77329
0.80781,0.31425,0.66493,0.54849
0.91822,0.22411,0.50301,0.75205
0.88274,0.11288,0.69904,0.73658
0.71041,0.61753,0.46164,0.82329
0.54233,0.60603,0.69397,0.7637
0.85123,0.53,0.74301,0.8063
0.71548,0.67452,0.68658,0.89795
0.76795,0.8426,0.48575,0.88603
0.83973,0.46356,0.68836,0.76411
0.81685,0.37644,0.46329,0.81904
0.79945,0.039589,0.6463,0.96904
0.91918,0.16096,0.38425,0.96014
0.22767,0.99877,0.53753,0.81
0.77178,0.39959,0.78205,0.99699
0.56164,0.54288,0.89699,0.98219
0.86452,0.3789,0.37918,0.99288
0.72808,0.41082,0.72493,0.98041
0.37137,0.23548,0.78397,0.82644
0.40219,0.039589,0.54479,0.8211
0.84493,0.58603,0.34904,0.9189
0.80301,0.59822,0.6689,0.91726
0.13466,0.98904,0.60205,0.86767
0.19329,0.99918,0.37548,0.85808
0.42137,0.2011,0.83507,0.86562
0.39233,0.74534,0.31301,0.61247
0.39603,0.45397,0.053973,0.64014
0.062055,0.89055,0.74877,0.34452
0.39685,0.96096,0.00013699,0.29356
0.23096,0.83932,0.10603,0.41356
0.063562,0.87329,0.45932,0.095342
0.010685,0.99288,0.88041,0.40644
0.024795,0.98589,0.70178,0.21945
0.10671,0.18192,0.74589,0.055616
0.013973,0.97685,0.97616,0.53151
0.15808,0.97808,0.80932,0.11205
0.31575,0.96849,0.8063,0.27466
0.76397,0.46507,0.40877,0.6489
0.75548,0.48973,0.45137,0.64781
0.2789,0.31068,0.58959,0.56164
0.38849,0.90438,0.69055,0.37137
0.21014,0.98712,0.85808,0.57767
0.2874,0.85288,0.93315,0.47589
0.7989,0.98904,0.24384,0.49055
0.3774,0.91644,0.57082,0.39205
0.50836,0.9911,0.63849,0.63123
0.63548,0.81685,0.59932,0.48986
0.89836,0.86329,0.13192,0.56658
0.8,0.20178,0.39315,0.62877
0.50795,0.30712,0.80438,0.68301
0.89644,0.23438,0.25329,0.66479
0.66068,0.55589,0.7326,0.7937
0.62959,0.89562,0.84986,0.92082
0.91068,0.5163,0.065479,0.99644
0.58384,0.72342,0.81384,0.98726
0.56932,0.89616,0.47274,0.9126
0.72658,0.93795,0.56452,0.91329
0.78452,0.90904,0.59055,0.89575
0.93205,0.79329,0.57616,0.88192
0.34233,0.95932,0.82712,0.9274
0.18315,0.58548,0.82082,0.90055
0.74616,0.42918,0.84753,0.95041
0.45507,0.20726,0.78411,0.91562
0.70671,0.20877,0.078356,0.99096
0.53096,0.49534,0.053425,0.99918
0.50014,0.64438,0.066027,0.99849
0.66315,0.42438,0.22397,0.99712
0.56781,0.57767,0.28658,0.9937
0.065479,0.99712,0.80274,0.75808
0.60466,0.15192,0.0047945,0.99836
0.64137,0.37521,0.023151,0.98959
0.56795,0.17479,0.00068493,0.99986
0.59959,0.97082,0.057945,0.72781
0.046712,0.94685,0.55945,0.65288
0.51438,0.53123,0.12288,0.84219
0.010822,0.99411,0.96164,0.59247
0.27356,0.97795,0.45493,0.5589
0.12575,0.79644,0.56945,0.44014
0.30521,0.96288,0.35781,0.44685
0.0019178,0.91096,0.85137,0.065616
0.38726,0.96534,0.00082192,0.40329
0.010274,0.94753,0.95082,0.48822
0.26479,0.98521,0.091233,0.36521
0.088219,0.99836,0.2363,0.45781
0.0046575,0.9963,0.76699,0.44521
0.042329,0.94137,0.57315,0.13767
0.23096,0.59014,0.092603,0.2937
0.13986,0.84205,0.16452,0.34753
0.10411,0.76671,0.74877,0.16384
